common_id,name,address_pref,address_city,address_detail,contact,flood,landslide,storm_surge,earthquake,tsunami,large_fire,inland_flood,volcano,shelter_overlap,capacity,capacity_basis,notes,changed,new,address,gsi_common_id,latitude,longitude,coordinate_join_method
E3821400049201,薬師山公園,愛媛県,西予市三瓶町垣生乙,549-1,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町垣生乙549-1,E3821400049201,33.38724169,132.4117649,matched_by_id
E3821400050201,垣生グラウンド,愛媛県,西予市三瓶町垣生甲,1252-2,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町垣生甲1252-2,E3821400050201,33.39211933,132.4118454,matched_by_id
E3821400051201,垣生西,愛媛県,西予市三瓶町垣生甲,161-3,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町垣生甲161-3,E3821400051201,33.384332199063,132.4096463771,matched_by_id
E3821400052201,垣生小浦,愛媛県,西予市三瓶町垣生甲,9,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町垣生甲9,E3821400052201,33.3789773,132.4086911,matched_by_id
E3821400055201,光勝寺,愛媛県,西予市三瓶町周木,2-208,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町周木2-208,E3821400055201,33.37436523,132.3908173,matched_by_id
E3821400056201,旧周木小学校（屋上）,愛媛県,西予市三瓶町周木,6-247-1,(0894)62-6430,,,,,1,,,,1,,,,,,愛媛県西予市三瓶町周木6-247-1,E3821400056201,33.37631641,132.3888481,matched_by_id
E3821400056202,三瓶周木地区グラウンド,愛媛県,西予市三瓶町周木,6-247-1,(0894)33-2470,1,,1,1,,1,,,1,2270,２,,,,愛媛県西予市三瓶町周木6-247-1,E3821400056202,33.37591704,132.3893777,matched_by_id
E3821400057201,蔵王公園付近,愛媛県,西予市三瓶町蔵貫,3172-1,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町蔵貫3172-1,E3821400057201,33.35070346,132.4321325,matched_by_id
E3821400058201,市道蔵貫２号線終点付近,愛媛県,西予市三瓶町蔵貫,32-2,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町蔵貫32-2,E3821400058201,33.35673406,132.4279367,matched_by_id
E3821400059201,善福禅寺上,愛媛県,西予市三瓶町蔵貫,3663,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町蔵貫3663,E3821400059201,33.352284608057,132.42645619645,matched_by_id
E3821400061201,神明神社付近高台,愛媛県,西予市三瓶町蔵貫,634-2,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町蔵貫634-2,E3821400061201,33.35582896,132.4294254,matched_by_id
E3821400062201,川原集会所上,愛媛県,西予市三瓶町蔵貫,966-3,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町蔵貫966-3,E3821400062201,33.35444439,132.4335238,matched_by_id
E3821400063201,農道蔵貫浦新田線,愛媛県,西予市三瓶町蔵貫浦,1124-4,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町蔵貫浦1124-4,E3821400063201,33.35295082,132.4202865,matched_by_id
E3821400064201,金光寺,愛媛県,西予市三瓶町蔵貫浦,135,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町蔵貫浦135,E3821400064201,33.3588974,132.4218395,matched_by_id
E3821400065201,三瓶蔵貫地区グラウンド,愛媛県,西予市三瓶町蔵貫浦,491,(0894)33-2470,1,,1,1,,1,,,1,3696,2,,,,愛媛県西予市三瓶町蔵貫浦491,E3821400065201,33.3562094,132.4241365,matched_by_id
E3821400066201,三楽園,愛媛県,西予市三瓶町蔵貫浦,5-19,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町蔵貫浦5-19,E3821400066201,33.359110089404,132.42097836743,matched_by_id
E3821400068201,２区農道（朝立山口線）,愛媛県,西予市三瓶町朝立,1-250,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町朝立1-250,E3821400068201,33.38532816,132.4226084,matched_by_id
E3821400070201,三瓶小学校,愛媛県,西予市三瓶町朝立,1-337-2,(0894)33-0035,1,1,1,1,,1,,,1,2995,２,,,,愛媛県西予市三瓶町朝立1-337-2,E3821400070201,33.381602,132.423191,matched_by_id
E3821400073201,国造神社（朝立）,愛媛県,西予市三瓶町朝立,1-71,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町朝立1-71,E3821400073201,33.38394326,132.4215902,matched_by_id
E3821400074201,地福寺,愛媛県,西予市三瓶町朝立,2-261-1,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町朝立2-261-1,E3821400074201,33.386366,132.425855,matched_by_id
E3821400075201,宇都宮様,愛媛県,西予市三瓶町朝立,2-281-2,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町朝立2-281-2,E3821400075201,33.3858559,132.425533,matched_by_id
E3821400076201,やぐらの下団地,愛媛県,西予市三瓶町朝立,2-35-3,(0894)33-1111,,,,,1,,,,1,,,,,,愛媛県西予市三瓶町朝立2-35-3,E3821400076201,33.38409281,132.4254817,matched_by_id
E3821400077201,シデノキ農道,愛媛県,西予市三瓶町朝立,2-491-2,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町朝立2-491-2,E3821400077201,33.3885165,132.4268205,matched_by_id
E3821400078201,旧東公民館第１分館,愛媛県,西予市三瓶町朝立,6-215-4,(0894)33-1111,,,,,1,,,,1,,,,,,愛媛県西予市三瓶町朝立6-215-4,E3821400078201,33.38662941,132.4292281,matched_by_id
E3821400079201,サイレン山避難所,愛媛県,西予市三瓶町朝立,7-282-15,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町朝立7-282-15,E3821400079201,33.38071983,132.4235371,matched_by_id
E3821400080201,三瓶公園,愛媛県,西予市三瓶町朝立,8-1-2,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町朝立8-1-2,E3821400080201,33.383275,132.415561,matched_by_id
E3821400081201,大元様,愛媛県,西予市三瓶町朝立,8-702-2,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町朝立8-702-2,E3821400081201,33.3903529,132.4323029,matched_by_id
E3821400082201,朝田邸裏山,愛媛県,西予市三瓶町朝立,8-845-16,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町朝立8-845-16,E3821400082201,33.38310736,132.4267343,matched_by_id
E3821400083201,二及越,愛媛県,西予市三瓶町長早,3-37-2,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町長早3-37-2,E3821400083201,33.37191724,132.4003601,matched_by_id
E3821400084201,道安寺,愛媛県,西予市三瓶町長早,3-44-1,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町長早3-44-1,E3821400084201,33.37214571,132.3999471,matched_by_id
E3821400085201,国造神社（長早）,愛媛県,西予市三瓶町長早,3-486,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町長早3-486,E3821400085201,33.37122285,132.3984236,matched_by_id
E3821400089201,県道宇和三瓶線、市道津布理３９号線の合流点,愛媛県,西予市三瓶町津布理,2631-1,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町津布理2631-1,E3821400089201,33.37073728,132.4301625,matched_by_id
E3821400090201,三瓶中学校（屋上）,愛媛県,西予市三瓶町津布理,29,(0894)33-0041,,,,,1,,,,,,,,,,愛媛県西予市三瓶町津布理29,E3821400090201,33.377907936652,132.42531663387,matched_by_id
E3821400091201,津布理神ヶ谷,愛媛県,西予市三瓶町津布理,3085,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町津布理3085,E3821400091201,33.37379257,132.4257154,matched_by_id
E3821400093201,金刀比羅神社,愛媛県,西予市三瓶町津布理,3569,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町津布理3569,E3821400093201,33.37530087,132.4231984,matched_by_id
E3821400094201,釈迦堂上,愛媛県,西予市三瓶町津布理,3573-1,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町津布理3573-1,E3821400094201,33.37610413,132.4226201,matched_by_id
E3821400096201,三瓶中学校,愛媛県,西予市三瓶町津布理,48,(0894)33-0041,1,,1,1,,1,,,1,9691,２,,,,愛媛県西予市三瓶町津布理48,E3821400096201,33.378350734673,132.4244771238,matched_by_id
E3821400097201,谷上駐車場（谷口）,愛媛県,西予市三瓶町津布理,525-1,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町津布理525-1,E3821400097201,33.37941457,132.4264181,matched_by_id
E3821400098201,三瓶浄水場,愛媛県,西予市三瓶町津布理,556-6,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町津布理556-6,E3821400098201,33.38025667,132.4256319,matched_by_id
E3821400099201,市道津布理１０号線（桜谷線）,愛媛県,西予市三瓶町津布理,770-2,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町津布理770-2,E3821400099201,33.37640427,132.4301893,matched_by_id
E3821400100201,二及豆綱代川上,愛媛県,西予市三瓶町二及,1-48,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町二及1-48,E3821400100201,33.37898626,132.4066741,matched_by_id
E3821400101201,二及東川上流,愛媛県,西予市三瓶町二及,1-565-4,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町二及1-565-4,E3821400101201,33.38004343,132.4014706,matched_by_id
E3821400102201,二及農村公園,愛媛県,西予市三瓶町二及,2-452,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町二及2-452,E3821400102201,33.37584156,132.4020124,matched_by_id
E3821400105201,長早越,愛媛県,西予市三瓶町二及,2-836-1,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町二及2-836-1,E3821400105201,33.37263402,132.4022001,matched_by_id
E3821400106201,お伊勢山,愛媛県,西予市三瓶町二及,2-897-3,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町二及2-897-3,E3821400106201,33.37247275,132.4040669,matched_by_id
E3821400107201,西側一時避難場所,愛媛県,西予市三瓶町有太刀,108,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町有太刀108,E3821400107201,33.36274599,132.4149948,matched_by_id
E3821400108201,あらパーク,愛媛県,西予市三瓶町有太刀,16,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町有太刀16,E3821400108201,33.36273255,132.4103171,matched_by_id
E3821400109201,中央一時避難場所,愛媛県,西予市三瓶町有太刀,166,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町有太刀166,E3821400109201,33.36369583,132.4156386,matched_by_id
E3821400110201,東側一時避難場所,愛媛県,西予市三瓶町有太刀,654,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町有太刀654,E3821400110201,33.36284904,132.4180365,matched_by_id
E3821400112201,有網代墓地,愛媛県,西予市三瓶町有網代,30-1,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町有網代30-1,E3821400112201,33.37590427,132.4152598,matched_by_id
E3821400114201,有網代西避難場所,愛媛県,西予市三瓶町有網代,138,(0894)33-1111,,,,,1,,,,,,,,,,愛媛県西予市三瓶町有網代138,E3821400114201,33.374199,132.414395,matched_by_id
E3821400115201,城川中学校,愛媛県,西予市城川町下相,1237,(0894)82-0029,1,1,1,1,,1,,,1,6838,２,,,,愛媛県西予市城川町下相1237,E3821400115201,33.37840078,132.7468885,matched_by_id
E3821400118201,城川小学校,愛媛県,西予市城川町魚成,5673-1,(0894)82-0017,1,1,1,1,,1,,,1,3983,２,,,,愛媛県西予市城川町魚成5673-1,E3821400118201,33.3796905,132.7235808,matched_by_id
E3821400123201,旧高川小学校,愛媛県,西予市城川町高野子,806,(0894)62-6430,1,1,1,1,,1,,,1,2886,２,,,,愛媛県西予市城川町高野子806,E3821400123201,33.36849564,132.8035949,matched_by_id
E3821400128201,旧土居小学校,愛媛県,西予市城川町土居,86,(0894)62-6430,1,,1,1,,1,,,1,2850,２,,,,愛媛県西予市城川町土居86,E3821400128201,33.38166252,132.767525,matched_by_id
E3821400132201,旧遊子川小学校,愛媛県,西予市城川町遊子谷,3160,(0894)62-6430,1,1,1,1,,1,,,1,2164,２,,,,愛媛県西予市城川町遊子谷3160,E3821400132201,33.4332103,132.7669649,matched_by_id
E3821400133201,３区第２避難場所,愛媛県,西予市明浜町宮野浦甲,1119,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町宮野浦甲1119,E3821400133201,33.31388,132.423227,matched_by_id
E3821400134201,３区第１避難場所,愛媛県,西予市明浜町宮野浦甲,1208,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町宮野浦甲1208,E3821400134201,33.31217938,132.4251185,matched_by_id
E3821400135201,宮ノ串避難場所,愛媛県,西予市明浜町宮野浦甲,1469,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町宮野浦甲1469,E3821400135201,33.3074721,132.4221842,matched_by_id
E3821400137201,岩井避難場所,愛媛県,西予市明浜町宮野浦甲,1857,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町宮野浦甲1857,E3821400137201,33.30849397,132.4123577,matched_by_id
E3821400140201,１区避難場所,愛媛県,西予市明浜町宮野浦甲,417-1,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町宮野浦甲417-1,E3821400140201,33.31566707,132.4226053,matched_by_id
E3821400141201,中浦避難場所,愛媛県,西予市明浜町宮野浦甲,75-10,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町宮野浦甲75-10,E3821400141201,33.31741087,132.4258695,matched_by_id
E3821400142201,２区避難場所,愛媛県,西予市明浜町宮野浦甲,825-1,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町宮野浦甲825-1,E3821400142201,33.31533983,132.4222405,matched_by_id
E3821400143201,２・３区避難場所,愛媛県,西予市明浜町宮野浦甲,909,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町宮野浦甲909,E3821400143201,33.31451498,132.4227743,matched_by_id
E3821400144201,東水源地,愛媛県,西予市明浜町高山甲,1214,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町高山甲1214,E3821400144201,33.32252551,132.4375613,matched_by_id
E3821400145201,小坂,愛媛県,西予市明浜町高山甲,1871-2,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町高山甲1871-2,E3821400145201,33.32291548,132.4358125,matched_by_id
E3821400146201,西水源地,愛媛県,西予市明浜町高山甲,2066-1,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町高山甲2066-1,E3821400146201,33.32430503,132.4320869,matched_by_id
E3821400147201,小浦,愛媛県,西予市明浜町高山甲,2891-2,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町高山甲2891-2,E3821400147201,33.31910981,132.4290024,matched_by_id
E3821400148201,銀行社宅付近,愛媛県,西予市明浜町高山甲,3180-1,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町高山甲3180-1,E3821400148201,33.32197865,132.4302523,matched_by_id
E3821400149201,明浜支所（屋上）,愛媛県,西予市明浜町高山甲,3420,(0894)64-1111,,,,,1,,,,1,,,,,,愛媛県西予市明浜町高山甲3420,E3821400149201,33.322691,132.431944,matched_by_id
E3821400149202,旧高山小学校,愛媛県,西予市明浜町高山甲,3420,(0894)64-1280,1,,1,1,,1,,,1,1821,２,,,,愛媛県西予市明浜町高山甲3420,,,,unmatched
E3821400152201,小僧都,愛媛県,西予市明浜町高山甲,686-1,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町高山甲686-1,E3821400152201,33.31714191,132.4352224,matched_by_id
E3821400153201,漁協奥,愛媛県,西予市明浜町狩浜,1-198,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町狩浜1-198,E3821400153201,33.31989618,132.4711061,matched_by_id
E3821400154201,枝浦農道記念碑,愛媛県,西予市明浜町狩浜,2-1125-1,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町狩浜2-1125-1,E3821400154201,33.32210159,132.4648834,matched_by_id
E3821400157201,かりえ笑小学校（旧狩江小学校）,愛媛県,西予市明浜町狩浜,2-1350,(0894)64-1280,1,,1,1,,1,,,1,1890,２,,,,愛媛県西予市明浜町狩浜2-1350,E3821400157201,33.3199598,132.4661496,matched_by_id
E3821400158201,枝浦農道,愛媛県,西予市明浜町狩浜,2-1504-3,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町狩浜2-1504-3,E3821400158201,33.32084201,132.4633947,matched_by_id
E3821400159201,山口,愛媛県,西予市明浜町狩浜,2-459,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町狩浜2-459,E3821400159201,33.323163932442,132.46850434803,matched_by_id
E3821400160201,狩浜防災倉庫前,愛媛県,西予市明浜町狩浜,3-1307,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町狩浜3-1307,E3821400160201,33.31531966,132.4616073,matched_by_id
E3821400161201,お伊勢山前,愛媛県,西予市明浜町狩浜,3-1479-2,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町狩浜3-1479-2,E3821400161201,33.31333374,132.4671809,matched_by_id
E3821400163201,狩浜農道三叉路,愛媛県,西予市明浜町狩浜,3-378,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町狩浜3-378,E3821400163201,33.31736604,132.4613927,matched_by_id
E3821400164201,本浦農道,愛媛県,西予市明浜町狩浜,3-902-1,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町狩浜3-902-1,E3821400164201,33.31654122,132.4591397,matched_by_id
E3821400165201,狩浜ＪＡ上,愛媛県,西予市明浜町狩浜,4-69-2,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町狩浜4-69-2,E3821400165201,33.31763244,132.4656854,matched_by_id
E3821400166201,春日神社下,愛媛県,西予市明浜町狩浜,4-698-1,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町狩浜4-698-1,E3821400166201,33.3179552,132.4660609,matched_by_id
E3821400169201,４区避難場所,愛媛県,西予市明浜町田之浜甲,1195-1,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町田之浜甲1195-1,E3821400169201,33.31938294,132.389473,matched_by_id
E3821400170201,旧田之浜小学校,愛媛県,西予市明浜町田之浜甲,1234,(0894)64-1280,1,,1,1,,1,,,,1348,２,,,,愛媛県西予市明浜町田之浜甲1234,E3821400170201,33.31964838,132.3903301,matched_by_id
E3821400171201,３区避難場所,愛媛県,西予市明浜町田之浜甲,1316-1,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町田之浜甲1316-1,E3821400171201,33.320844576565,132.3905126393,matched_by_id
E3821400172201,１区避難場所,愛媛県,西予市明浜町田之浜甲,553-4,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町田之浜甲553-4,E3821400172201,33.319177043142,132.39719941621,matched_by_id
E3821400173201,２区避難場所,愛媛県,西予市明浜町田之浜甲,656-2,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町田之浜甲656-2,E3821400173201,33.321324204489,132.39680779413,matched_by_id
E3821400175201,トンネル上,愛媛県,西予市明浜町渡江,84-2,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町渡江84-2,E3821400175201,33.31994997,132.4843348,matched_by_id
E3821400176201,龍泉寺,愛媛県,西予市明浜町渡江,869,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町渡江869,E3821400176201,33.320804,132.478058,matched_by_id
E3821400177201,伊之浦農道,愛媛県,西予市明浜町俵津,1-177-4,(0894)64-1111,,,,,1,,,,,,,,,,愛媛県西予市明浜町俵津1-177-4,E3821400177201,33.32175512,132.4988796,matched_by_id
